22,0,8,3,82,47,2,20,2,2.7,0,5,0,0,10,3,3
27,0,23,1,42,41,0,7,1,4.2,0,3,0,0,28,4,5
25,0,24,3,71,27,2,21,0,3.2,0,4,0,0,19,3,2
37,0,1,0,86,46,0,0,1,4.8,0,3,0,0,25,1,0
26,0,17,0,82,37,3,13,1,3.3,0,2,0,0,38,2,2
33,0,9,1,65,34,0,1,3,4.2,0,3,0,0,6,3,0
43,0,18,3,29,25,2,19,1,4.8,0,5,0,0,7,5,4
37,0,4,1,65,3,0,18,0,4.9,0,5,0,0,2,3,2
46,0,10,0,88,36,1,13,3,3.9,0,3,0,0,24,4,2
22,0,22,3,46,16,2,21,3,3.0,0,1,0,0,26,1,2
20,0,23,1,67,6,1,5,0,4.6,0,1,0,0,25,5,6
60,0,18,3,35,37,0,24,3,3.5,0,4,0,0,10,5,5
39,0,23,1,66,40,2,14,0,4.8,0,1,0,0,14,3,0
43,0,17,0,91,19,0,20,3,4.8,0,3,0,0,21,1,3
31,0,21,3,78,18,0,17,3,3.0,0,0,0,0,26,3,5
19,0,4,1,45,22,2,20,0,4.5,0,2,0,0,12,4,2
35,0,17,0,93,12,2,21,1,4.8,0,5,0,0,11,2,5
41,0,2,0,74,36,1,5,2,3.8,0,3,0,0,15,1,2
52,0,24,3,55,33,2,15,1,4.6,0,0,0,0,13,1,5
45,0,15,0,76,17,3,11,1,3.1,0,2,0,0,5,2,4
34,0,4,1,66,15,0,3,1,3.4,0,0,0,0,36,1,0
35,0,6,0,51,46,2,18,0,3.3,0,4,0,0,32,4,5
29,0,1,0,26,41,0,12,1,4.8,0,4,0,0,1,2,3
59,0,2,0,29,49,2,21,2,2.8,0,0,0,0,15,3,2
24,0,14,2,74,1,2,22,2,3.1,0,5,0,0,3,4,1
70,0,16,3,99,22,1,3,2,4.6,0,1,0,0,48,1,5
29,0,21,3,88,5,0,10,0,2.6,0,5,0,0,30,5,1
67,0,7,2,31,39,2,12,0,2.6,0,0,0,0,40,4,5
36,0,22,3,55,4,0,8,1,3.8,0,1,0,0,24,4,0
23,0,3,1,81,16,0,19,3,4.5,0,1,0,0,48,5,3
18,0,1,0,73,26,0,7,1,3.0,0,3,0,0,27,0,4
53,0,6,0,91,40,1,11,0,3.5,0,1,0,0,14,2,6
32,0,20,0,54,17,1,15,1,3.8,0,1,0,0,18,5,4
38,0,5,0,40,0,2,10,0,3.5,0,3,0,0,48,1,4
47,0,13,0,59,46,2,7,3,3.1,0,5,0,0,32,5,2
46,0,18,3,26,14,0,11,1,3.0,0,5,0,0,21,2,4
66,0,1,0,23,26,2,9,0,4.3,0,3,0,0,42,3,0
40,0,2,0,87,25,1,11,0,3.3,0,5,0,0,4,2,3
43,0,13,0,71,7,2,10,0,4.7,0,0,0,0,19,2,3
58,0,21,3,91,26,0,13,0,4.5,0,5,0,0,6,2,3
21,0,7,2,64,5,3,9,0,2.9,0,1,0,0,2,5,0
42,0,3,1,94,47,2,9,0,4.1,0,4,0,0,21,1,0
24,0,5,0,40,21,2,18,2,3.5,0,5,0,0,40,5,2
43,0,19,3,76,13,0,17,0,3.4,0,5,0,0,33,1,0
47,0,5,0,86,27,1,21,3,3.3,0,1,0,0,26,0,1
49,0,11,0,92,15,2,20,3,3.2,0,5,0,0,23,2,0
50,0,9,1,52,19,0,6,1,4.0,0,5,0,0,39,3,6
51,0,7,2,28,6,3,8,0,3.6,0,2,0,0,42,4,5
40,0,13,0,46,30,0,17,2,4.6,0,1,0,0,41,4,1
45,0,16,3,50,35,2,15,2,2.6,0,2,0,0,41,3,2
52,0,22,3,23,44,2,2,0,4.3,0,0,0,0,12,2,0
62,0,14,2,50,37,2,2,2,3.4,0,1,0,0,31,1,5
20,0,5,0,89,19,3,1,0,3.5,0,5,0,0,34,5,0
43,0,15,0,81,20,2,1,0,4.2,0,3,0,0,32,2,2
29,0,12,3,69,49,2,8,3,3.5,0,5,0,0,31,2,3
22,0,12,3,67,11,2,23,2,3.6,0,1,0,0,24,3,2
48,0,10,0,20,18,2,16,2,4.3,0,5,0,0,31,5,2
42,0,23,1,29,44,2,8,3,4.9,0,3,0,0,18,0,2
19,0,5,0,74,8,2,5,2,4.1,0,5,0,0,15,0,5
60,0,6,0,82,47,1,2,1,3.6,0,3,0,0,7,4,6
32,0,24,3,23,9,2,22,2,3.4,0,2,0,0,35,4,0
26,0,16,3,45,14,0,15,2,2.9,0,4,0,0,35,4,5
25,0,23,1,21,39,0,19,2,2.7,0,5,0,0,19,2,5
66,0,16,3,31,41,2,6,2,4.3,0,0,0,0,26,2,0
45,0,13,0,45,9,2,10,2,3.3,0,0,0,0,39,3,0
54,0,16,3,56,43,3,15,0,2.8,0,2,0,0,22,2,1
37,0,14,2,97,32,1,9,2,3.2,0,2,0,0,14,1,4
54,0,0,0,100,40,3,9,3,3.6,0,5,0,0,50,5,0
50,0,0,0,96,17,1,21,3,4.0,0,4,0,0,33,2,3
25,0,24,3,99,3,2,24,1,4.9,0,2,0,0,48,5,6
47,0,6,0,91,10,0,13,0,4.0,0,4,0,0,48,3,5
63,0,19,3,30,33,0,13,0,3.8,0,3,0,0,27,3,0
64,0,9,1,65,36,0,11,2,3.7,0,5,0,0,27,4,1
18,0,23,1,93,31,2,22,0,3.9,0,0,0,0,20,0,1
59,0,14,2,81,26,2,3,3,3.3,0,0,0,0,48,0,6
37,0,16,3,81,42,1,20,2,2.7,0,3,0,0,29,0,1
23,0,12,3,52,15,2,5,0,4.7,0,2,0,0,45,3,5
54,0,11,0,88,19,2,6,2,2.8,0,2,0,0,25,1,3
38,0,2,0,24,34,0,2,0,4.6,0,1,0,0,25,3,1
19,0,21,3,51,43,1,20,1,4.5,0,4,0,0,37,5,6
34,0,21,3,38,42,1,15,3,5.0,0,1,0,0,16,1,3
21,0,6,0,46,15,0,6,3,4.1,0,4,0,0,30,5,4
50,0,10,0,63,46,0,11,2,4.6,0,0,0,0,6,1,6
55,0,18,3,72,9,3,3,0,4.9,0,4,0,0,36,4,3
20,0,2,0,39,42,0,0,0,3.9,0,1,0,0,3,4,3
34,0,7,2,42,8,0,8,1,3.9,0,5,0,0,29,3,6
62,0,1,0,76,10,3,1,2,2.6,0,4,0,0,15,1,3
21,0,4,1,66,31,0,23,2,2.7,0,1,0,0,18,5,2
21,0,18,3,90,39,2,23,1,3.5,0,1,0,0,2,5,0
42,0,1,0,56,25,2,14,2,3.7,0,1,0,0,49,5,1
35,0,16,3,43,23,3,2,0,3.2,0,1,0,0,48,0,2
39,0,8,3,84,44,0,22,0,3.3,0,5,0,0,43,0,5
68,0,15,0,88,34,2,0,2,4.8,0,3,0,0,30,5,4
46,0,19,3,88,48,0,15,3,3.2,0,4,0,0,10,3,0
41,0,22,3,42,39,2,22,0,2.5,0,4,0,0,11,0,2
23,0,15,0,73,19,2,3,3,3.9,0,5,0,0,12,5,1
68,0,19,3,73,9,0,12,2,4.7,0,1,0,0,28,4,3
48,0,9,1,44,30,1,24,1,2.6,0,2,0,0,36,5,0
38,0,3,1,63,35,2,4,3,2.8,0,5,0,0,37,0,6
41,0,14,2,68,44,0,16,0,4.4,0,5,0,0,22,2,3
58,0,1,0,29,1,0,8,1,4.6,0,3,0,0,32,0,1
49,0,20,0,85,45,2,14,2,3.2,0,3,0,0,40,3,2
57,0,4,1,42,24,2,5,0,4.2,0,4,0,0,47,1,5
49,0,7,2,69,34,2,5,2,3.7,0,4,0,0,24,2,4
50,0,5,0,62,49,2,13,3,3.9,0,3,0,0,11,5,1
28,0,21,3,48,22,3,16,2,4.7,0,5,0,0,19,1,4
38,0,23,1,68,27,2,21,0,4.5,0,0,0,0,42,5,1
33,0,8,3,36,49,3,17,3,3.3,0,1,0,0,6,5,0
30,0,10,0,63,18,1,1,3,3.3,0,0,0,0,31,0,0
43,0,4,1,39,19,1,5,0,4.6,0,1,0,0,31,1,1
43,0,23,1,78,44,2,12,1,3.6,0,1,0,0,27,4,5
36,0,9,1,99,3,0,5,0,4.8,0,0,0,0,24,3,5
36,0,17,0,31,47,0,7,3,4.8,0,2,0,0,35,0,6
64,0,23,1,45,20,2,17,1,2.9,0,2,0,0,21,0,2
59,0,13,0,30,36,1,17,3,2.8,0,0,0,0,8,3,0
55,0,9,1,24,8,2,12,2,3.2,0,2,0,0,26,4,3
42,0,9,1,22,9,2,1,0,3.9,0,1,0,0,26,3,2
61,0,17,0,63,1,0,0,1,4.3,0,0,0,0,9,1,4
28,0,18,3,40,42,2,8,3,2.7,0,4,0,0,48,5,2
65,0,6,0,20,1,2,23,1,5.0,0,5,0,0,33,5,0
27,0,16,3,20,26,1,22,0,3.7,0,5,0,0,31,3,3
41,0,17,0,80,12,0,17,2,3.9,0,1,0,0,17,5,1
21,0,5,0,87,8,2,11,3,3.9,0,4,0,0,22,0,2
61,0,5,0,46,11,0,22,3,3.1,0,1,0,0,8,3,2
19,0,24,3,49,14,0,15,0,3.3,0,2,0,0,2,4,5
22,0,18,3,65,35,2,15,3,3.6,0,5,0,0,45,0,2
64,0,11,0,62,27,1,8,0,4.3,0,3,0,0,47,3,3
28,0,19,3,67,0,0,4,1,4.5,0,2,0,0,7,1,5
34,0,15,0,41,8,0,21,3,2.8,0,4,0,0,19,5,4
61,0,23,1,49,25,0,5,3,2.7,0,1,0,0,44,1,6
24,0,0,0,100,4,2,19,3,2.9,0,2,0,0,16,0,6
19,0,22,3,54,46,0,24,2,4.4,0,4,0,0,17,4,3
51,0,12,3,84,36,2,3,1,3.9,0,1,0,0,20,5,3
36,0,6,0,41,34,0,9,0,3.5,0,3,0,0,50,4,2
65,0,24,3,88,46,2,24,1,2.5,0,5,0,0,37,1,3
46,0,3,1,40,12,2,20,1,4.9,0,0,0,0,5,3,3
59,0,5,0,39,38,2,9,2,4.8,0,1,0,0,44,3,2
51,0,7,2,37,44,2,17,1,3.2,0,2,0,0,41,5,5
51,0,13,0,52,32,1,16,0,4.9,0,3,0,0,19,1,5
21,0,17,0,23,36,0,22,0,4.3,0,2,0,0,47,4,6
34,0,4,1,88,33,1,19,0,3.2,0,0,0,0,40,1,2
32,0,6,0,84,18,2,20,3,3.7,0,3,0,0,6,2,5
48,0,7,2,37,6,3,23,0,3.2,0,5,0,0,25,2,4
50,0,3,1,51,34,0,7,3,3.4,0,2,0,0,42,1,1
26,0,13,0,76,21,0,13,0,4.1,0,0,0,0,35,4,6
57,0,3,1,60,17,0,6,1,4.5,0,2,0,0,17,5,1
65,0,24,3,72,20,0,6,3,4.5,0,2,0,0,4,3,3
56,0,17,0,45,8,0,1,1,3.2,0,1,0,0,24,4,1
44,0,14,2,84,26,1,1,3,4.4,0,5,0,0,16,5,6
50,0,0,0,49,41,1,2,2,3.0,0,5,0,0,14,5,2
27,0,20,0,22,41,3,14,1,3.2,0,1,0,0,43,1,1
49,0,7,2,48,5,2,10,0,4.0,0,5,0,0,49,5,1
49,0,10,0,37,36,2,12,1,3.1,0,2,0,0,33,1,6
52,0,14,2,27,39,0,0,3,2.8,0,2,0,0,45,1,4
27,0,23,1,79,26,3,11,1,4.6,0,2,0,0,35,1,4
53,0,11,0,98,15,1,16,1,4.3,0,0,0,0,11,2,5
34,0,3,1,64,47,1,22,2,3.3,0,3,0,0,30,4,6
33,0,7,2,32,15,0,23,2,3.5,0,4,0,0,48,5,2
62,0,15,0,74,35,2,18,0,3.4,0,1,0,0,45,0,4
38,0,14,2,50,22,2,24,0,2.8,0,1,0,0,26,0,1
36,0,21,3,64,43,2,13,0,4.6,0,5,0,0,41,5,6
31,0,21,3,29,28,1,8,3,3.6,0,0,0,0,37,0,4
62,0,22,3,62,42,2,8,2,3.3,0,5,0,0,12,3,1
29,0,7,2,78,37,3,14,3,3.1,0,4,0,0,27,1,4
24,0,17,0,94,9,2,15,3,3.5,0,0,0,0,18,4,1
63,0,12,3,59,20,2,3,0,3.2,0,0,0,0,15,2,3
56,0,4,1,47,46,2,16,2,3.0,0,0,0,0,34,4,1
63,0,24,3,57,1,2,3,3,4.8,0,0,0,0,37,0,2
40,0,7,2,90,6,0,21,0,5.0,0,5,0,0,21,1,0
18,0,5,0,60,29,2,3,1,2.9,0,1,0,0,31,5,1
50,0,4,1,77,44,0,11,3,3.2,0,0,0,0,43,5,6
66,0,18,3,41,28,2,21,3,2.9,0,5,0,0,22,4,5
25,0,16,3,48,7,0,16,3,3.3,0,1,0,0,12,5,2
65,0,14,2,65,15,2,24,3,2.6,0,2,0,0,25,3,0
53,0,2,0,62,9,2,24,2,3.5,0,3,0,0,40,5,2
61,0,9,1,99,37,2,13,3,4.4,0,3,0,0,16,5,3
67,0,15,0,58,20,2,8,0,3.4,0,2,0,0,30,4,1
59,0,21,3,43,37,0,12,3,4.2,0,5,0,0,10,0,1
55,0,4,1,93,15,2,21,1,3.6,0,5,0,0,1,5,0
21,0,0,0,50,13,1,16,0,3.0,0,2,0,0,24,0,0
44,0,13,0,88,40,0,16,2,4.0,0,1,0,0,36,3,5
65,0,11,0,33,15,2,6,3,4.4,0,0,0,0,46,2,6
65,0,17,0,99,44,3,7,3,4.1,0,3,0,0,20,1,2
54,0,14,2,76,0,3,17,1,3.6,0,1,0,0,37,0,1
56,0,18,3,97,36,3,17,2,4.6,0,2,0,0,26,4,2
58,0,13,0,68,18,2,4,2,3.2,0,4,0,0,23,2,4
54,0,4,1,79,1,0,16,3,4.8,0,1,0,0,20,4,4
58,0,2,0,86,43,2,15,3,4.8,0,0,0,0,38,3,5
48,0,19,3,68,47,2,13,0,5.0,0,4,0,0,5,2,6
19,0,11,0,52,15,2,13,3,3.7,0,5,0,0,41,0,2
69,0,3,1,90,1,2,7,3,4.6,0,2,0,0,22,2,0
58,0,3,1,41,18,2,10,0,3.7,0,1,0,0,48,2,2
49,0,1,0,80,44,2,20,1,4.1,0,1,0,0,10,3,1
32,0,1,0,100,44,3,4,0,2.7,0,5,0,0,12,4,6
40,0,14,2,77,24,0,2,1,4.9,0,5,0,0,2,4,3
25,0,6,0,78,18,0,22,1,4.0,0,5,0,0,38,3,5
70,0,20,0,94,27,2,3,1,4.7,0,1,0,0,20,5,5
69,0,20,0,23,36,2,0,3,2.8,0,2,0,0,5,1,6
45,0,15,0,20,48,1,24,0,4.9,0,4,0,0,9,0,2
29,0,20,0,86,47,1,1,3,4.2,0,0,0,0,48,5,6
47,0,23,1,60,45,2,10,3,3.0,0,3,0,0,9,5,3
28,0,5,0,70,46,2,20,3,3.4,0,4,0,0,40,3,2
64,0,22,3,39,29,1,2,3,4.6,0,3,0,0,30,0,0
47,0,21,3,37,0,0,8,3,4.2,0,5,0,0,6,5,4
60,0,23,1,29,25,2,18,3,3.2,0,1,0,0,42,0,6
67,0,7,2,35,29,1,14,0,4.4,0,5,0,0,9,3,6
35,0,15,0,83,19,1,18,0,2.5,0,2,0,0,6,5,5
30,0,9,1,77,12,2,5,2,3.6,0,2,0,0,47,3,3
23,0,9,1,37,6,3,3,2,4.5,0,5,0,0,36,0,2
70,0,16,3,69,29,0,9,2,3.4,0,3,0,0,19,4,0
21,0,10,0,66,18,0,14,0,3.2,0,4,0,0,30,1,6
51,0,23,1,26,2,0,11,1,4.2,0,3,0,0,27,5,6
22,0,19,3,63,36,2,4,1,5.0,0,4,0,0,25,0,5
32,0,21,3,38,8,2,1,2,4.7,0,5,0,0,5,1,0
37,0,9,1,58,4,0,12,2,4.2,0,2,0,0,10,1,6
31,0,8,3,46,2,0,14,0,3.4,0,4,0,0,26,3,6
44,0,12,3,92,8,1,6,3,4.4,0,5,0,0,11,2,6
40,0,19,3,32,18,3,4,0,4.2,0,3,0,0,17,4,1
27,0,18,3,90,24,2,24,1,4.5,0,3,0,0,44,3,5
47,0,15,0,23,27,0,7,3,2.8,0,2,0,0,44,1,5
41,0,21,3,25,12,1,9,3,3.3,0,2,0,0,21,0,6
51,0,1,0,54,31,0,7,3,4.6,0,2,0,0,49,2,0
53,0,6,0,72,19,2,4,2,2.5,0,1,0,0,27,4,6
43,0,18,3,33,18,2,13,0,4.7,0,5,0,0,19,1,5
67,0,19,3,43,13,0,12,3,4.6,0,0,0,0,33,2,3
61,0,7,2,51,38,0,12,3,2.6,0,3,0,0,46,1,4
68,0,16,3,85,37,2,12,0,4.0,0,3,0,0,21,2,4
67,0,3,1,100,33,0,8,2,2.6,0,2,0,0,23,0,2
29,0,24,3,72,38,0,11,1,4.6,0,1,0,0,38,2,6
50,0,21,3,57,24,2,1,3,2.6,0,3,0,0,2,4,3
61,0,14,2,94,27,0,17,1,4.0,0,0,0,0,21,5,4
19,0,21,3,34,43,2,4,2,4.6,0,5,0,0,1,5,6
33,0,21,3,89,3,2,13,3,3.7,0,4,0,0,10,0,6
51,0,12,3,27,23,1,16,3,4.4,0,5,0,0,45,2,1
69,0,20,0,63,42,1,15,1,4.0,0,2,0,0,44,4,0
19,0,9,1,70,22,2,3,3,4.7,0,3,0,0,48,3,4
55,0,13,0,87,36,3,6,3,3.4,0,0,0,0,21,3,2
49,0,16,3,79,12,2,16,3,4.0,0,2,0,0,1,0,1
31,0,12,3,79,13,2,21,1,3.9,0,3,0,0,10,0,2
42,0,3,1,44,4,0,13,0,4.1,0,0,0,0,24,3,5
69,0,1,0,85,2,2,3,3,3.7,0,4,0,0,29,2,5
26,0,9,1,90,34,0,19,1,4.7,0,3,0,0,11,5,2
41,0,16,3,94,16,1,5,3,4.3,0,4,0,0,33,5,2
55,0,23,1,68,47,1,10,2,4.1,0,5,0,0,27,1,0
35,0,21,3,51,5,2,16,0,3.9,0,2,0,0,19,0,0
66,0,3,1,33,46,2,20,1,2.9,0,0,0,0,50,5,3
36,0,4,1,60,31,2,11,2,3.9,0,3,0,0,46,3,1
27,0,15,0,59,36,2,18,3,4.3,0,4,0,0,28,1,3
41,0,8,3,30,48,2,21,2,2.8,0,5,0,0,14,4,6
21,0,1,0,20,30,2,17,0,3.4,0,4,0,0,46,1,0
53,0,3,1,20,33,1,24,2,2.7,0,0,0,0,41,3,5
54,0,10,0,24,16,0,8,1,4.0,0,4,0,0,50,2,2
53,0,11,0,88,46,2,0,2,4.4,0,5,0,0,28,5,0
47,0,0,0,78,29,2,16,0,3.9,0,4,0,0,23,2,6
64,0,11,0,25,10,0,16,1,2.8,0,4,0,0,14,5,4
18,0,1,0,57,4,3,14,0,3.2,0,2,0,0,10,4,6
68,0,21,3,93,7,1,24,2,4.3,0,2,0,0,37,1,1
62,0,15,0,42,19,1,7,2,4.2,0,0,0,0,15,0,4
51,0,23,1,54,27,3,6,1,4.9,0,3,0,0,19,0,4
54,0,0,0,70,16,3,4,2,3.7,0,0,0,0,23,2,0
22,0,15,0,31,49,2,18,0,4.1,0,5,0,0,35,2,1
53,0,13,0,93,12,0,20,1,4.2,0,5,0,0,33,3,6
34,0,24,3,40,20,2,23,1,3.9,0,2,0,0,12,4,2
32,0,19,3,32,10,0,22,2,2.9,0,2,0,0,41,0,0
64,0,12,3,27,46,2,19,0,3.1,0,1,0,0,27,0,1
20,0,18,3,68,25,2,8,0,3.6,0,4,0,0,45,1,0
24,0,8,3,59,18,0,0,2,4.4,0,4,0,0,23,0,2
20,0,8,3,36,16,1,7,3,3.1,0,1,0,0,19,0,5
42,0,2,0,23,38,2,19,2,3.9,0,3,0,0,6,3,3
48,0,14,2,80,28,2,3,0,4.3,0,1,0,0,6,3,3
62,0,21,3,37,7,1,3,3,4.9,0,5,0,0,20,0,1
62,0,6,0,52,41,1,9,1,3.6,0,4,0,0,8,1,1
50,0,7,2,79,6,2,8,3,5.0,0,4,0,0,39,2,3
57,0,5,0,68,44,3,14,3,4.1,0,5,0,0,39,2,3
24,0,24,3,98,26,0,23,3,2.8,0,0,0,0,39,0,4
59,0,10,0,83,29,2,4,3,4.7,0,0,0,0,23,2,5
63,0,13,0,83,24,2,21,0,4.4,0,0,0,0,41,3,4
41,0,13,0,55,35,2,15,1,4.9,0,4,0,0,50,2,2
35,0,15,0,26,24,0,2,0,3.1,0,1,0,0,30,5,3
34,0,12,3,76,28,1,24,0,2.6,0,3,0,0,32,4,3
49,0,17,0,85,11,1,2,3,2.9,0,0,0,0,35,4,5
43,0,14,2,89,26,2,0,1,3.3,0,1,0,0,45,0,4
63,0,1,0,41,7,3,7,1,4.8,0,2,0,0,37,1,4
38,0,14,2,30,44,0,13,0,4.7,0,0,0,0,45,1,1
59,0,20,0,53,47,2,15,0,3.3,0,4,0,0,29,1,3
35,0,5,0,66,19,2,21,1,4.2,0,1,0,0,27,0,4
48,0,16,3,33,47,3,19,0,4.7,0,5,0,0,36,4,2
64,0,12,3,86,10,2,22,1,2.6,0,4,0,0,9,1,2
28,0,13,0,60,39,2,15,0,2.9,0,4,0,0,38,0,4
60,0,20,0,62,47,1,2,2,2.7,0,0,0,0,41,3,2
27,0,0,0,74,1,2,11,3,3.3,0,5,0,0,25,5,6
56,0,3,1,95,49,2,2,3,3.4,0,0,0,0,37,0,0
58,0,4,1,25,30,2,23,1,4.2,0,0,0,0,3,3,2
30,0,5,0,59,7,3,7,0,3.8,0,4,0,0,24,2,6
23,0,14,2,29,9,2,18,2,4.0,0,3,0,0,49,2,4
33,0,3,1,36,49,1,10,0,2.7,0,1,0,0,3,4,5
63,0,19,3,82,15,2,22,2,4.7,0,0,0,0,42,5,5
70,0,0,0,71,2,3,23,0,3.5,0,3,0,0,32,1,0
70,0,1,0,35,27,0,19,3,3.0,0,4,0,0,33,0,0
19,0,24,3,38,8,3,2,0,3.3,0,1,0,0,46,4,3
25,0,18,3,59,49,1,15,2,4.7,0,5,0,0,44,0,5
19,0,15,0,91,38,2,20,2,4.7,0,0,0,0,35,2,6
25,0,6,0,68,29,3,16,1,4.8,0,3,0,0,45,4,1
60,0,21,3,21,2,0,5,2,2.9,0,3,0,0,37,3,4
35,0,12,3,95,25,2,17,1,4.0,0,4,0,0,40,5,6
46,0,6,0,52,34,0,2,1,3.1,0,1,0,0,30,1,6
41,0,10,0,21,0,1,4,3,3.5,0,4,0,0,38,0,6
30,0,6,0,67,22,3,15,2,3.7,0,2,0,0,15,5,6
44,0,22,3,42,40,0,14,3,2.8,0,3,0,0,49,1,5
61,0,18,3,63,25,3,18,2,4.6,0,1,0,0,40,5,3
55,0,23,1,41,44,2,22,0,3.8,0,3,0,0,40,5,1
50,0,8,3,46,39,2,4,3,2.6,0,4,0,0,5,3,1
57,0,13,0,79,48,0,8,0,4.1,0,3,0,0,5,3,5
51,0,23,1,90,37,0,16,3,3.3,0,2,0,0,5,5,6
18,0,5,0,71,6,2,3,0,3.4,0,5,0,0,1,1,1
63,0,10,0,87,39,0,6,2,3.0,0,3,0,0,21,0,1
34,0,15,0,66,37,1,13,1,3.2,0,0,0,0,18,3,2
25,0,13,0,90,10,3,21,2,4.5,0,1,0,0,49,1,3
46,0,2,0,47,44,0,2,2,4.8,0,0,0,0,27,5,1
59,0,5,0,38,7,0,7,1,3.7,0,2,0,0,21,0,2
37,0,21,3,50,0,0,19,2,3.4,0,5,0,0,19,1,0
49,0,14,2,79,2,0,4,2,4.6,0,3,0,0,23,5,5
22,0,18,3,91,41,0,2,1,4.1,0,3,0,0,26,3,0
64,0,23,1,60,13,2,1,1,3.5,0,4,0,0,13,4,4
42,0,0,0,81,13,3,13,2,3.8,0,2,0,0,36,4,3
37,0,15,0,90,4,2,12,2,2.6,0,0,0,0,39,4,4
26,0,14,2,70,45,2,23,3,4.4,0,5,0,0,40,5,0
33,0,2,0,63,12,0,14,1,2.6,0,0,0,0,37,5,3
30,0,16,3,29,9,2,8,1,3.6,0,0,0,0,9,0,4
21,0,20,0,90,29,0,14,1,4.2,0,0,0,0,7,0,6
22,0,5,0,22,20,2,15,2,4.6,0,3,0,0,25,4,2
63,0,6,0,22,16,0,2,2,3.3,0,2,0,0,42,0,4
33,0,16,3,62,35,0,20,3,3.4,0,1,0,0,19,5,1
43,0,0,0,57,18,0,5,2,4.4,0,2,0,0,41,5,6
27,0,1,0,32,5,1,24,2,4.3,0,5,0,0,50,1,4
35,0,16,3,53,9,0,17,3,3.5,0,0,0,0,43,3,5
37,0,17,0,79,13,3,14,3,4.7,0,5,0,0,36,0,6
61,0,19,3,61,21,0,5,0,3.1,0,3,0,0,33,5,0
32,0,6,0,78,25,0,22,2,3.6,0,2,0,0,20,4,6
62,0,1,0,97,10,1,0,0,4.8,0,2,0,0,37,0,6
29,0,2,0,78,43,2,6,0,3.7,0,2,0,0,12,3,6
41,0,12,3,56,46,0,19,2,3.2,0,0,0,0,46,3,6
48,0,23,1,25,2,2,21,2,3.9,0,3,0,0,28,0,0
43,0,7,2,28,10,2,16,1,3.5,0,1,0,0,30,3,0
34,0,5,0,57,13,0,24,1,2.8,0,0,0,0,28,1,4
45,0,10,0,36,3,0,17,3,2.7,0,4,0,0,20,5,4
65,0,5,0,69,32,1,10,0,3.1,0,0,0,0,39,4,6
61,0,12,3,48,6,2,20,3,3.6,0,4,0,0,48,1,4
18,0,10,0,58,24,0,1,1,2.9,0,4,0,0,32,2,6
47,0,12,3,24,43,2,11,1,3.6,0,5,0,0,28,3,2
56,0,12,3,31,46,0,20,0,3.5,0,4,0,0,27,0,3
64,0,6,0,29,46,1,7,2,3.5,0,1,0,0,26,0,4
26,0,2,0,69,45,2,20,2,2.8,0,2,0,0,22,2,0
22,0,17,0,79,8,3,22,2,4.7,0,1,0,0,23,4,6
64,0,13,0,39,22,2,4,2,3.1,0,0,0,0,21,5,3
21,0,12,3,84,17,0,0,3,4.9,0,1,0,0,36,1,1
67,0,23,1,66,26,1,4,1,4.1,0,2,0,0,42,5,4
46,0,17,0,92,49,0,20,3,4.7,0,3,0,0,4,0,5
40,0,3,1,45,49,2,16,0,2.5,0,1,0,0,47,2,2
51,0,6,0,74,19,0,9,1,4.4,0,2,0,0,13,4,1
35,0,19,3,39,45,0,18,3,3.9,0,1,0,0,8,4,3
56,0,18,3,71,19,2,8,0,3.7,0,3,0,0,11,5,3
25,0,17,0,95,33,0,10,3,3.4,0,1,0,0,5,0,2
65,0,24,3,72,31,0,21,3,4.8,0,1,0,0,1,2,5
39,0,18,3,85,31,0,22,3,4.2,0,4,0,0,17,3,6
47,0,23,1,54,2,2,11,3,3.4,0,5,0,0,27,0,3
36,0,24,3,41,17,0,6,1,2.9,0,5,0,0,3,5,3
66,0,7,2,24,20,2,10,1,3.3,0,1,0,0,22,3,1
62,0,22,3,99,6,1,20,2,4.8,0,3,0,0,24,1,0
41,0,15,0,32,46,2,16,3,3.8,0,5,0,0,18,5,3
66,0,9,1,71,2,0,15,2,4.6,0,4,0,0,39,4,6
51,0,10,0,49,3,3,14,0,2.6,0,2,0,0,25,2,0
33,0,24,3,50,46,3,10,3,3.4,0,1,0,0,6,1,2
57,0,16,3,91,22,0,22,3,4.2,0,0,0,0,26,4,1
45,0,22,3,46,35,2,6,3,3.9,0,3,0,0,43,5,0
61,0,1,0,50,17,2,18,1,2.9,0,4,0,0,6,2,5
55,0,11,0,39,41,3,5,3,4.2,0,1,0,0,6,5,3
54,0,4,1,99,29,2,6,2,3.0,0,5,0,0,13,1,3
57,0,24,3,48,22,2,17,0,3.6,0,2,0,0,13,3,5
27,0,7,2,77,38,2,18,3,2.5,0,2,0,0,11,1,2
64,0,21,3,95,26,3,16,1,2.6,0,0,0,0,45,0,1
52,0,20,0,100,12,2,5,1,4.3,0,5,0,0,8,3,5
19,0,4,1,54,34,2,0,1,3.3,0,0,0,0,8,2,2
22,0,1,0,68,11,0,17,3,2.6,0,2,0,0,34,4,0
18,0,2,0,22,26,0,11,3,3.6,0,1,0,0,40,5,4
29,0,19,3,84,18,0,21,0,2.6,0,0,0,0,14,5,4
42,0,19,3,46,22,2,22,2,3.5,0,3,0,0,11,2,3
49,0,8,3,53,0,1,9,0,3.0,0,5,0,0,8,3,5
